Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
Boolean,Boolean,(if False then ((\fresh_80:Object -> False) "CTumtefgmEeFxOxeMkBWphMRiIDTOaRrvgXPleTmpHeAqtorlIlnLrcOoVMXOgbFKkxGoEsbRHEjZPqxrEctWITCDWSgBUErjeIUsrTzJvY") else (if False then True else (if True then True else (! False)))),15,5,1489.0,1
Boolean,Boolean,((\fresh_95:Integer -> True) -137),4,3,888.654,1
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,(if (if False then (((\fresh_98:Double -> !) -612.3612382362039) (! (if True then False else True))) else False) then False else ((\fresh_100:Integer -> True) (if (if (if True then True else False) then True else False) then (if False then (if True then 100 else 93) else 194) else ((+Int 170) -133)))),39,6,3495.759,1
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,((if (if ((\fresh_107:Boolean -> fresh_107) True) then ((\fresh_108:Top -> True) -182.6525631581797) else True) then ! else (\fresh_105:Boolean -> False)) ((\fresh_106:Integer -> False) 78)),19,6,1832.856,1
Boolean,Boolean,((\fresh_111:Boolean -> (if (! fresh_111) then False else fresh_111)) (((if False then <Int else <=Int) (if True then -332 else 82)) 209)),19,5,1849.581,1
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,(if (if (if True then False else True) then (! False) else ((\fresh_117:Integer -> True) 74)) then (if False then ((<=Int 167) -321) else (if True then False else False)) else (if ((if False then ! else !) True) then (if ((<=Int 393) 39) then True else False) else True)),40,6,3605.256,0
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,((\fresh_128:Double -> (if False then (! False) else True)) (if True then (if (if (if True then True else False) then False else (if False then False else False)) then 227.5004468341467 else -47.14896204276066) else -43.02286672184659)),24,6,2213.752,1
Boolean,Boolean,(if (if True then False else (if True then False else (if False then (if False then False else False) else False))) then (if (if False then (if False then False else True) else False) then (if True then (if True then True else True) else True) else True) else False),31,6,2817.0,0
Boolean,Boolean,(if False then False else False),4,2,853.0,0
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,(if True then ((\fresh_145:Integer -> True) (if False then (if True then -134 else 577) else 1347)) else True),13,5,1375.536,1
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,((if (if False then (if False then False else False) else True) then ((\fresh_157:Integer -> (\fresh_149:Integer -> False)) -183) else (\fresh_149:Integer -> (if True then True else False))) -94),20,6,1865.224,0
Boolean,Boolean,((if (if True then True else True) then ! else !) ((!=Int (if True then 53 else 436)) -191)),16,5,1627.771,0
Boolean,Boolean,((if False then (\fresh_164:Integer -> False) else (<Int -36)) ((\fresh_165:Top -> ((\fresh_173:Integer -> 115) -778)) (if (if True then False else False) then 63.95731485284645 else "YnQpwEgzLuaiSwTtNLGqYQUgetwxTLbKAluGcCAnwclbsMQbCvYxYhwAWRauarqfSNfhigPiZtJJTyftJNbIdrXqQgrsdqQVMLqSzcsQqSqeQBswaxkLOqeWINzbYsgEDZZYEZn"))),21,6,1993.447,1
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,(((\fresh_181:String -> (\fresh_176:Boolean -> True)) ((\fresh_182:Double -> "xyErQcxoXxIjppSCaPHhNmWlUHFDndYOCJi") -44.2387458501223)) (if ((<Int -89) (if (if False then False else True) then -458 else 900)) then (if False then False else True) else True)),26,6,2398.688,1
Boolean,Boolean,(! (if True then False else False)),6,3,911.0,1
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,(if (! True) then (((if (if False then True else False) then <=Int else <=Int) 235) 201) else (((\fresh_191:String -> !) (if False then "CADMzAeBrTCyhqhIbJPdaaXwbblxq" else "MzxOqBvKxzVlxSHKfZGanasawyWPOoTahYqcXpyAFcohfCnJcttWxgXFLrxslMxGwOKDBwJewGDQDaqvMSOVGTlGdhSDklctYRteglNSDDvHauaFNSgnnkFcIvClSqzsUsUchmQSLuUGKlFtYFobhpyDTFF")) False)),24,6,2237.629,1
Boolean,Boolean,(! True),3,2,843.0,0
Boolean,Boolean,(if True then True else ((\fresh_193:Boolean -> False) False)),7,4,960.0,1
Boolean,Boolean,(! True),3,2,843.0,0
Boolean,Boolean,(if (if (if True then True else True) then ((\fresh_197:Boolean -> False) False) else True) then ((if False then (\fresh_198:Integer -> True) else (if False then (\fresh_198:Integer -> False) else (\fresh_198:Integer -> True))) -97) else True),24,6,2164.45,1
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,(! (! False)),5,3,918.0,0
Boolean,Boolean,(! ((\fresh_209:Top -> (if True then True else True)) True)),9,5,1143.0,0
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,(if (if True then (if False then True else False) else (if True then False else True)) then (if True then True else True) else (((if False then (\fresh_219:Integer -> !) else (\fresh_219:Integer -> !)) (if False then 539 else 153)) (if False then False else True))),31,6,2779.785,0
Boolean,Boolean,(if (! False) then (! (if (if (if False then False else True) then True else True) then True else True)) else (if (if True then True else False) then True else True)),23,6,2108.0,0
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,(! (if False then (! False) else True)),8,4,1030.0,0
Boolean,Boolean,(if True then False else False),4,2,825.0,0
Boolean,Boolean,(if ((\fresh_227:Boolean -> (if fresh_227 then False else True)) False) then ((\fresh_230:Object -> False) -Int) else (if ((\fresh_235:Integer -> True) 289) then (if True then False else False) else True)),22,5,2019.295,0
Boolean,Boolean,(if True then (if True then (if (! True) then False else True) else (if ((if False then ! else !) False) then True else True)) else (if False then False else False)),23,6,2092.0,1
Boolean,Boolean,(if True then (if True then (if False then False else True) else (if True then (! False) else False)) else ((if (if False then True else True) then ! else !) (if (! (! True)) then True else True))),30,6,2696.0,1
Boolean,Boolean,(if (if (if False then True else (if False then False else False)) then False else False) then (if (if True then True else False) then True else ((\fresh_248:Integer -> False) -953)) else True),22,5,2011.897,1
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,((if (if (if True then False else False) then ((\fresh_250:Object -> False) >=Int) else True) then (!=Int -208) else ((\fresh_252:String -> (\fresh_249:Integer -> True)) "IImwkErvmOoszgNbvmkOBxYGKWHUKjOclrhrprLoxnFbkxuRrBKEKQyiOfpMUKCvkedpJBdeZiDeLGILeYmNNvigAuyGQBzfZkEpqldcsvEOLoBmiqnytOSbvMkJCJwKNSxgMmmfFaotcsWpxoTGofBoIQyeZhaomGTDcY")) 32),21,6,1992.025,1
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,((if (if (if True then True else False) then False else (if True then True else True)) then (\fresh_253:Double -> False) else (\fresh_253:Double -> False)) ((\fresh_254:Boolean -> 349.4161959286512) False)),20,5,1885.924,0
Boolean,Boolean,(if ((\fresh_266:Top -> True) 329) then (! False) else True),9,4,1081.051,1
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,(if (((if True then || else -->) True) ((if True then ! else !) False)) then ((if ((if True then ! else !) True) then (\fresh_274:Double -> False) else (\fresh_274:Double -> False)) 346.403456691277) else (if True then False else True)),31,6,2794.232,0
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,(if (! False) then False else ((\fresh_280:Double -> False) -693.1145836160873)),9,4,1119.676,0
Boolean,Boolean,((if True then (\fresh_282:Integer -> (if False then True else (if True then False else False))) else (\fresh_282:Integer -> True)) ((\fresh_283:Integer -> fresh_283) (if False then 419 else 361))),20,6,1880.715,0
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,(if ((\fresh_288:Integer -> True) 357) then True else True),7,4,1013.334,1
Boolean,Boolean,False,1,1,810.0,0
Boolean,Boolean,((\fresh_290:Top -> (! (if True then False else True))) "BMroyAitmiRgaIhPzxDWyVwyjVgDDVvBAGXcwSRifqHkzRRVqhKpppcrEadOEoqs"),9,5,1134.442,1
Boolean,Boolean,(! False),3,2,828.0,1
Boolean,Boolean,True,1,1,819.0,1
Boolean,Boolean,(if (if True then ((\fresh_293:Boolean -> True) True) else (if (if (if True then False else True) then True else False) then ((>Int 469) -166) else False)) then False else True),23,6,2110.745,0
Boolean,Boolean,False,1,1,810.0,0
