Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_55:Boolean -> (if fresh_55 then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))) False),9,5,876.131,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_57:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if fresh_57 then 2 else 2))) False),8,5,915.914,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1))),10,4,868.658,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if ((\fresh_63:Integer -> True) -1021) then (if (! True) then False else True) else True) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else ((\fresh_72:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) 244)),20,5,1647.782,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_73:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) -146),5,4,769.468,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then ((\fresh_104:Object -> 2) -791) else x)),8,5,875.013,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if True then True else False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),9,3,782.874,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_158:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) True),5,4,767.06,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_166:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then 2 else x))) False),8,5,887.194,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),6,3,648.9,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else ((if False then % else +Int) -368)),10,4,985.718,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if False then True else False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),9,3,776.694,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then (if True then 2 else x) else x))),12,5,1033.021,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if (if True then False else False) then (if True then 2 else x) else 2)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)),15,5,1215.859,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (if False then (-Int 57) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))),11,4,999.543,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if ((if True then (\fresh_240:Top -> True) else (\fresh_240:Top -> True)) 95) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then (if False then x else 2) else 1)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),19,5,1513.602,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if False then ((\fresh_292:Object -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)) 133.06191769975155) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),9,5,897.467,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_293:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) (if ((\fresh_294:Integer -> False) (if False then 183 else -255)) then False else False)),14,5,1317.824,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if ((\fresh_317:Integer -> False) 864) then False else True) then (if False then (+Int (if True then -391 else 91)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then 2 else x))) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),23,5,1889.673,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),6,3,648.9,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> (if (! (if True then True else True)) then 2 else ((\fresh_330:Boolean -> 2) False))),13,5,1130.296,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if ((\fresh_345:Integer -> False) 535) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),9,4,835.192,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (if (! True) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) else (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1))),16,4,1273.164,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> ((\fresh_363:Integer -> (if False then 1 else 2)) 184)),8,5,886.457,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if ((if False then (if False then ! else !) else !) (! False)) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if (! True) then x else 2))),21,5,1760.615,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else 2)),5,3,722.87,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else 2))) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)),13,5,1069.093,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then (if True then x else x) else 2)),8,4,848.641,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_387:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) False),5,4,758.05,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if ((!=Int 200) -76) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> ((\fresh_395:Boolean -> x) False))),13,5,1179.203,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_396:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) True),5,4,767.06,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if (if True then False else True) then (if True then True else True) else True) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)))),23,5,1887.486,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_414:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) (if True then -305 else 330)),8,4,930.247,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then ((\fresh_469:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) False) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else x))),12,5,1054.846,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if False then False else False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),9,3,793.704,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if (if False then True else False) then 2 else 2)) else (% 106)),13,5,1120.566,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then (if False then x else 2) else x)),8,4,837.897,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)),6,3,677.05,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_510:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) False),5,4,758.05,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if False then (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),10,4,888.229,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1)),6,3,652.764,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (if True then (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1)) else (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)))),22,5,1807.437,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_537:Integer -> (if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> fresh_537))) -291),9,5,897.099,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then (if False then x else x) else ((\fresh_541:Boolean -> 2) False))),11,5,979.835,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (! ((if True then ! else !) False)) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> ((\fresh_547:Boolean -> 2) True))),16,5,1331.371,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then (string_length "uCuzSXDtHYIwg") else 2)) else ((\fresh_555:Double -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1)) -49.46609228732282)),14,5,1195.58,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1)),6,3,652.764,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if ((>=Int 270) -354) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)),10,4,960.829,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if ((if False then ! else !) False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),11,4,944.34,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> ((\fresh_615:Integer -> (if False then x else 2)) 425)),8,5,899.895,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if (! (if True then False else True)) then True else False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then 2 else x)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),17,5,1345.869,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if ((\fresh_620:Integer -> False) 352) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else ((\fresh_624:Boolean -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) False)),12,5,1034.602,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if ((\fresh_644:Boolean -> fresh_644) False) then False else ((\fresh_645:Integer -> False) -70)) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if (if False then True else False) then 2 else 2)) else (if False then (+Int -57) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2))),26,5,2152.936,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (! False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then x else (if True then 2 else x))) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if (if False then False else True) then x else 1))),20,5,1631.824,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (! False) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then 2 else 1)) else (% (if False then 180 else (if True then -683 else 707)))),18,5,1552.045,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if True then (if True then False else True) else (if False then True else False)) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),15,4,1203.598,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_662:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) -48),5,4,756.414,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if (! True) then (! False) else True) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),13,4,1095.826,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then (if True then 2 else x) else x)),8,4,859.506,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),6,3,648.9,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> x) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),6,3,680.238,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if (! True) then False else True) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if (if True then True else True) then 2 else (if False then x else 2))) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),20,5,1589.981,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (if False then (if False then (-Int 37) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1)),15,5,1215.564,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> x)),6,3,677.05,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if False then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if (if True then False else False) then x else 1)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),12,5,986.437,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if True then (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 1)),6,3,652.764,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(\x:{ y:Integer where ((>[Integer] y) 0) } -> 2),2,2,704.0,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,((\fresh_778:Integer -> (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if True then 2 else x))) (if True then -407 else 145)),11,5,1081.906,2
(x:{ y:Integer where ((>[Integer] y) 0) } -> ({ z:Integer where ((>[??] z) x) })),Refined Input-Output,(if (if True then False else True) then (\x:{ y:Integer where ((>[Integer] y) 0) } -> (if False then 1 else 2)) else (\x:{ y:Integer where ((>[Integer] y) 0) } -> 2)),12,4,952.816,2
